Data da Venda,Nome do Produto,Preço da Venda,Flag Promoção,Estoque
2023-03-02,Produto_195,19.96,0,223
2023-03-02,Produto_195,19.96,1,223
2023-03-02,Produto_195,19.96,1,223
2023-03-02,Produto_195,19.96,0,223
2023-03-02,Produto_195,19.96,0,223
2023-03-02,Produto_195,19.96,0,223
2023-03-02,Produto_201,30.63,1,139
2023-03-02,Produto_201,30.63,0,139
2023-03-02,Produto_201,30.63,1,139
2023-03-02,Produto_202,75.0,1,28
2023-03-02,Produto_202,75.0,1,28
2023-03-02,Produto_202,75.0,1,28
2023-03-02,Produto_202,75.0,0,28
2023-03-02,Produto_203,74.8,1,213
2023-03-02,Produto_204,67.7,1,119
2023-03-02,Produto_204,67.7,0,119
2023-03-02,Produto_204,67.7,0,119
2023-03-02,Produto_204,67.7,0,119
2023-03-02,Produto_204,67.7,1,119
2023-03-02,Produto_204,67.7,0,119
2023-03-02,Produto_204,67.7,1,119
2023-03-02,Produto_204,67.7,1,119
2023-03-02,Produto_206,58.85,1,146
2023-03-02,Produto_206,58.85,0,146
2023-03-02,Produto_206,58.85,0,146
2023-03-02,Produto_206,58.85,0,146
2023-03-02,Produto_206,58.85,0,146
2023-03-02,Produto_206,58.85,0,146
2023-03-02,Produto_206,58.85,1,146
2023-03-02,Produto_206,58.85,0,146
2023-03-02,Produto_207,32.66,1,42
2023-03-02,Produto_207,32.66,1,42
2023-03-02,Produto_207,32.66,0,42
2023-03-02,Produto_207,32.66,0,42
2023-03-02,Produto_207,32.66,1,42
2023-03-02,Produto_207,32.66,0,42
2023-03-02,Produto_207,32.66,0,42
2023-03-02,Produto_207,32.66,1,42
2023-03-02,Produto_210,91.76,0,158
2023-03-02,Produto_210,91.76,1,158
2023-03-02,Produto_210,91.76,0,158
2023-03-02,Produto_210,91.76,0,158
2023-03-02,Produto_210,91.76,1,158
2023-03-02,Produto_210,91.76,0,158
2023-03-02,Produto_210,91.76,1,158
2023-03-02,Produto_211,62.51,1,217
2023-03-02,Produto_211,62.51,1,217
2023-03-02,Produto_211,62.51,1,217
2023-03-02,Produto_211,62.51,1,217
2023-03-02,Produto_211,62.51,0,217
2023-03-02,Produto_213,51.58,0,210
2023-03-02,Produto_213,51.58,0,210
2023-03-02,Produto_213,51.58,1,210
2023-03-02,Produto_213,51.58,0,210
2023-03-02,Produto_213,51.58,0,210
2023-03-02,Produto_213,51.58,0,210
2023-03-02,Produto_213,51.58,0,210
2023-03-02,Produto_213,51.58,0,210
2023-03-02,Produto_213,51.58,0,210
2023-03-02,Produto_216,62.76,0,3
2023-03-02,Produto_216,62.76,0,3
2023-03-02,Produto_216,62.76,1,3
2023-03-02,Produto_216,62.76,0,3
2023-03-02,Produto_217,55.53,0,34
2023-03-02,Produto_217,55.53,1,34
2023-03-02,Produto_217,55.53,0,34
2023-03-02,Produto_217,55.53,0,34
2023-03-02,Produto_217,55.53,0,34
2023-03-02,Produto_217,55.53,0,34
2023-03-02,Produto_217,55.53,1,34
2023-03-02,Produto_218,65.03,1,127
2023-03-02,Produto_218,65.03,1,127
2023-03-02,Produto_218,65.03,1,127
2023-03-02,Produto_220,88.49,0,163
2023-03-02,Produto_220,88.49,0,163
2023-03-02,Produto_220,88.49,1,163
2023-03-02,Produto_220,88.49,1,163
2023-03-02,Produto_220,88.49,1,163
2023-03-02,Produto_220,88.49,0,163
2023-03-02,Produto_220,88.49,0,163
2023-03-02,Produto_222,60.86,0,74
2023-03-02,Produto_222,60.86,0,74
2023-03-02,Produto_222,60.86,1,74
2023-03-02,Produto_222,60.86,0,74
2023-03-02,Produto_222,60.86,1,74
2023-03-02,Produto_229,48.17,1,82
2023-03-02,Produto_229,48.17,1,82
2023-03-02,Produto_233,50.58,1,48
2023-03-02,Produto_233,50.58,1,48
2023-03-02,Produto_233,50.58,1,48
2023-03-02,Produto_236,85.5,0,107
2023-03-02,Produto_236,85.5,1,107
2023-03-02,Produto_237,21.22,0,201
2023-03-02,Produto_237,21.22,1,201
2023-03-02,Produto_237,21.22,0,201
2023-03-02,Produto_237,21.22,0,201
2023-03-02,Produto_237,21.22,0,201
2023-03-02,Produto_237,21.22,0,201
2023-03-02,Produto_239,88.29,0,0
2023-03-02,Produto_239,88.29,1,0
2023-03-02,Produto_239,88.29,1,0
2023-03-02,Produto_239,88.29,1,0
2023-03-02,Produto_239,88.29,0,0
2023-03-02,Produto_240,56.7,1,54
2023-03-02,Produto_240,56.7,0,54
2023-03-02,Produto_240,56.7,0,54
2023-03-02,Produto_240,56.7,1,54
2023-03-02,Produto_240,56.7,1,54
2023-03-02,Produto_240,56.7,0,54
2023-03-02,Produto_241,63.21,1,209
2023-03-02,Produto_241,63.21,0,209
2023-03-02,Produto_241,63.21,1,209
2023-03-02,Produto_241,63.21,0,209
2023-03-02,Produto_246,10.42,0,254
2023-03-02,Produto_246,10.42,0,254
2023-03-02,Produto_246,10.42,1,254
2023-03-02,Produto_246,10.42,1,254
2023-03-02,Produto_254,50.7,0,126
2023-03-02,Produto_254,50.7,0,126
2023-03-02,Produto_254,50.7,1,126
2023-03-02,Produto_254,50.7,0,126
2023-03-02,Produto_254,50.7,1,126
2023-03-02,Produto_255,30.21,1,14
2023-03-02,Produto_255,30.21,0,14
2023-03-02,Produto_255,30.21,0,14
2023-03-02,Produto_255,30.21,1,14
2023-03-02,Produto_255,30.21,1,14
2023-03-02,Produto_255,30.21,0,14
2023-03-02,Produto_255,30.21,1,14
2023-03-02,Produto_257,22.68,0,135
2023-03-02,Produto_257,22.68,1,135
2023-03-02,Produto_257,22.68,0,135
2023-03-02,Produto_257,22.68,1,135
2023-03-02,Produto_257,22.68,1,135
2023-03-02,Produto_257,22.68,0,135
2023-03-02,Produto_266,69.72,0,227
2023-03-02,Produto_266,69.72,0,227
2023-03-02,Produto_266,69.72,0,227
2023-03-02,Produto_266,69.72,1,227
2023-03-02,Produto_266,69.72,1,227
2023-03-02,Produto_266,69.72,1,227
2023-03-02,Produto_266,69.72,1,227
2023-03-02,Produto_267,26.02,1,5
2023-03-02,Produto_267,26.02,1,5
2023-03-02,Produto_267,26.02,0,5
2023-03-02,Produto_267,26.02,0,5
2023-03-02,Produto_267,26.02,1,5
2023-03-02,Produto_267,26.02,1,5
2023-03-02,Produto_267,26.02,0,5
2023-03-02,Produto_267,26.02,1,5
2023-03-02,Produto_268,96.5,1,81
2023-03-02,Produto_268,96.5,1,81
2023-03-02,Produto_268,96.5,0,81
2023-03-02,Produto_268,96.5,1,81
2023-03-02,Produto_268,96.5,0,81
2023-03-02,Produto_268,96.5,0,81
2023-03-02,Produto_268,96.5,0,81
2023-03-02,Produto_268,96.5,0,81
2023-03-02,Produto_268,96.5,1,81
2023-03-02,Produto_269,23.38,0,202
2023-03-02,Produto_275,16.04,0,61
2023-03-02,Produto_275,16.04,1,61
2023-03-02,Produto_275,16.04,0,61
2023-03-02,Produto_275,16.04,0,61
2023-03-02,Produto_275,16.04,1,61
2023-03-02,Produto_276,77.5,1,115
2023-03-02,Produto_276,77.5,1,115
2023-03-02,Produto_276,77.5,0,115
2023-03-02,Produto_277,28.89,1,69
2023-03-02,Produto_277,28.89,0,69
2023-03-02,Produto_277,28.89,1,69
2023-03-02,Produto_277,28.89,0,69
2023-03-02,Produto_277,28.89,0,69
2023-03-02,Produto_277,28.89,0,69
2023-03-02,Produto_278,90.82,1,153
2023-03-02,Produto_278,90.82,0,153
2023-03-02,Produto_281,13.29,1,209
2023-03-02,Produto_281,13.29,1,209
2023-03-02,Produto_282,52.49,0,12
2023-03-02,Produto_282,52.49,1,12
2023-03-02,Produto_282,52.49,0,12
2023-03-02,Produto_282,52.49,1,12
2023-03-02,Produto_282,52.49,1,12
2023-03-02,Produto_282,52.49,0,12
2023-03-02,Produto_282,52.49,0,12
2023-03-02,Produto_288,49.67,1,87
2023-03-02,Produto_288,49.67,1,87
2023-03-02,Produto_288,49.67,1,87
2023-03-02,Produto_288,49.67,1,87
2023-03-02,Produto_288,49.67,0,87
2023-03-02,Produto_288,49.67,1,87
2023-03-02,Produto_289,46.07,0,123
2023-03-02,Produto_289,46.07,0,123
2023-03-02,Produto_289,46.07,1,123
2023-03-02,Produto_289,46.07,0,123
2023-03-02,Produto_290,60.37,1,23
2023-03-02,Produto_290,60.37,1,23
2023-03-02,Produto_293,87.56,1,244
2023-03-02,Produto_293,87.56,1,244
2023-03-02,Produto_294,95.15,1,209
2023-03-02,Produto_294,95.15,0,209
2023-03-02,Produto_294,95.15,0,209
2023-03-02,Produto_294,95.15,1,209
2023-03-02,Produto_294,95.15,0,209
2023-03-02,Produto_294,95.15,1,209
2023-03-02,Produto_294,95.15,1,209
2023-03-02,Produto_294,95.15,1,209
2023-03-02,Produto_296,34.37,0,77
2023-03-02,Produto_296,34.37,0,77
2023-03-02,Produto_296,34.37,1,77
2023-03-02,Produto_296,34.37,0,77
2023-03-02,Produto_299,12.28,0,105
2023-03-02,Produto_299,12.28,1,105
2023-03-02,Produto_299,12.28,1,105
2023-03-02,Produto_301,74.44,1,62
2023-03-02,Produto_301,74.44,1,62
2023-03-02,Produto_301,74.44,0,62
2023-03-02,Produto_301,74.44,1,62
2023-03-02,Produto_301,74.44,1,62
2023-03-02,Produto_302,69.3,0,220
2023-03-02,Produto_303,12.44,1,145
2023-03-02,Produto_303,12.44,1,145
2023-03-02,Produto_303,12.44,1,145
2023-03-02,Produto_306,70.47,1,98
2023-03-02,Produto_306,70.47,1,98
2023-03-02,Produto_306,70.47,1,98
2023-03-02,Produto_306,70.47,0,98
2023-03-02,Produto_306,70.47,0,98
2023-03-02,Produto_306,70.47,1,98
2023-03-02,Produto_306,70.47,0,98
2023-03-02,Produto_306,70.47,0,98
2023-03-02,Produto_307,11.77,0,129
2023-03-02,Produto_307,11.77,1,129
2023-03-02,Produto_307,11.77,0,129
2023-03-02,Produto_307,11.77,0,129
2023-03-02,Produto_309,81.99,1,25
2023-03-02,Produto_309,81.99,0,25
2023-03-02,Produto_309,81.99,1,25
2023-03-02,Produto_309,81.99,1,25
2023-03-02,Produto_309,81.99,0,25
2023-03-02,Produto_309,81.99,0,25
2023-03-02,Produto_309,81.99,0,25
2023-03-02,Produto_310,26.07,0,245
2023-03-02,Produto_311,68.75,1,201
2023-03-02,Produto_311,68.75,0,201
2023-03-02,Produto_311,68.75,0,201
2023-03-02,Produto_311,68.75,1,201
2023-03-02,Produto_311,68.75,1,201
2023-03-02,Produto_311,68.75,0,201
2023-03-02,Produto_311,68.75,1,201
2023-03-02,Produto_311,68.75,0,201
2023-03-02,Produto_313,18.95,0,237
2023-03-02,Produto_313,18.95,0,237
2023-03-02,Produto_313,18.95,1,237
2023-03-02,Produto_313,18.95,1,237
2023-03-02,Produto_313,18.95,0,237
2023-03-02,Produto_313,18.95,0,237
2023-03-02,Produto_314,31.89,1,37
2023-03-02,Produto_314,31.89,1,37
2023-03-02,Produto_314,31.89,1,37
2023-03-02,Produto_314,31.89,0,37
2023-03-02,Produto_314,31.89,1,37
2023-03-02,Produto_314,31.89,1,37
2023-03-02,Produto_316,87.01,0,33
2023-03-02,Produto_317,84.72,0,53
2023-03-02,Produto_317,84.72,1,53
2023-03-02,Produto_317,84.72,1,53
2023-03-02,Produto_317,84.72,0,53
2023-03-02,Produto_317,84.72,1,53
2023-03-02,Produto_317,84.72,0,53
2023-03-02,Produto_317,84.72,1,53
2023-03-02,Produto_319,70.13,0,84
2023-03-02,Produto_319,70.13,1,84
2023-03-02,Produto_319,70.13,1,84
2023-03-02,Produto_319,70.13,1,84
2023-03-02,Produto_319,70.13,1,84
2023-03-02,Produto_319,70.13,1,84
2023-03-02,Produto_319,70.13,0,84
2023-03-02,Produto_319,70.13,0,84
2023-03-02,Produto_322,90.67,1,140
2023-03-02,Produto_322,90.67,1,140
2023-03-02,Produto_322,90.67,1,140
2023-03-02,Produto_322,90.67,1,140
2023-03-02,Produto_322,90.67,0,140
2023-03-02,Produto_322,90.67,1,140
2023-03-02,Produto_322,90.67,1,140
2023-03-02,Produto_322,90.67,1,140
2023-03-02,Produto_322,90.67,1,140
2023-03-02,Produto_324,17.7,1,166
2023-03-02,Produto_324,17.7,0,166
2023-03-02,Produto_324,17.7,0,166
2023-03-02,Produto_324,17.7,1,166
2023-03-02,Produto_325,28.71,1,99
2023-03-02,Produto_325,28.71,1,99
2023-03-02,Produto_326,12.39,0,53
2023-03-02,Produto_326,12.39,1,53
2023-03-02,Produto_331,83.57,1,6
2023-03-02,Produto_331,83.57,1,6
2023-03-02,Produto_331,83.57,1,6
2023-03-02,Produto_331,83.57,0,6
2023-03-02,Produto_331,83.57,0,6
2023-03-02,Produto_335,63.13,1,0
2023-03-02,Produto_335,63.13,0,0
2023-03-02,Produto_335,63.13,1,0
2023-03-02,Produto_335,63.13,1,0
2023-03-02,Produto_335,63.13,0,0
2023-03-02,Produto_335,63.13,0,0
2023-03-02,Produto_335,63.13,0,0
2023-03-02,Produto_335,63.13,0,0
2023-03-02,Produto_337,66.17,0,151
2023-03-02,Produto_337,66.17,1,151
2023-03-02,Produto_337,66.17,0,151
2023-03-02,Produto_337,66.17,1,151
2023-03-02,Produto_337,66.17,1,151
2023-03-02,Produto_337,66.17,0,151
2023-03-02,Produto_337,66.17,1,151
2023-03-02,Produto_337,66.17,0,151
2023-03-02,Produto_342,95.36,0,207
2023-03-02,Produto_342,95.36,1,207
2023-03-02,Produto_342,95.36,1,207
2023-03-02,Produto_342,95.36,0,207
2023-03-02,Produto_342,95.36,1,207
2023-03-02,Produto_346,53.87,0,201
2023-03-02,Produto_346,53.87,0,201
2023-03-02,Produto_346,53.87,0,201
2023-03-02,Produto_346,53.87,0,201
2023-03-02,Produto_346,53.87,1,201
2023-03-02,Produto_346,53.87,1,201
2023-03-02,Produto_346,53.87,1,201
2023-03-02,Produto_346,53.87,1,201
2023-03-02,Produto_347,90.51,0,203
2023-03-02,Produto_347,90.51,1,203
2023-03-02,Produto_349,48.27,1,102
2023-03-02,Produto_349,48.27,0,102
2023-03-02,Produto_349,48.27,0,102
2023-03-02,Produto_349,48.27,1,102
2023-03-02,Produto_349,48.27,0,102
2023-03-02,Produto_349,48.27,0,102
2023-03-02,Produto_349,48.27,0,102
2023-03-02,Produto_349,48.27,1,102
2023-03-02,Produto_349,48.27,1,102
2023-03-02,Produto_350,12.02,1,32
2023-03-02,Produto_350,12.02,1,32
2023-03-02,Produto_351,34.18,1,10
2023-03-02,Produto_351,34.18,1,10
2023-03-02,Produto_351,34.18,0,10
2023-03-02,Produto_351,34.18,0,10
2023-03-02,Produto_351,34.18,1,10
2023-03-02,Produto_351,34.18,1,10
2023-03-02,Produto_351,34.18,1,10
2023-03-02,Produto_351,34.18,1,10
2023-03-02,Produto_351,34.18,1,10
2023-03-02,Produto_355,22.54,1,129
2023-03-02,Produto_355,22.54,0,129
2023-03-02,Produto_355,22.54,1,129
2023-03-02,Produto_355,22.54,0,129
2023-03-02,Produto_355,22.54,0,129
2023-03-02,Produto_355,22.54,1,129
2023-03-02,Produto_356,85.14,1,183
2023-03-02,Produto_356,85.14,1,183
2023-03-02,Produto_356,85.14,0,183
2023-03-02,Produto_356,85.14,0,183
2023-03-02,Produto_356,85.14,1,183
2023-03-02,Produto_356,85.14,1,183
2023-03-02,Produto_357,98.6,0,172
2023-03-02,Produto_357,98.6,0,172
2023-03-02,Produto_357,98.6,1,172
2023-03-02,Produto_358,57.31,0,128
2023-03-02,Produto_358,57.31,0,128
2023-03-02,Produto_358,57.31,0,128
2023-03-02,Produto_358,57.31,1,128
2023-03-02,Produto_358,57.31,1,128
2023-03-02,Produto_358,57.31,1,128
2023-03-02,Produto_358,57.31,0,128
2023-03-02,Produto_359,25.45,0,79
2023-03-02,Produto_364,61.89,1,196
2023-03-02,Produto_368,84.68,1,53
2023-03-02,Produto_368,84.68,0,53
2023-03-02,Produto_368,84.68,1,53
2023-03-02,Produto_368,84.68,1,53
2023-03-02,Produto_368,84.68,0,53
2023-03-02,Produto_369,28.58,0,162
2023-03-02,Produto_369,28.58,1,162
2023-03-02,Produto_369,28.58,1,162
2023-03-02,Produto_369,28.58,1,162
2023-03-02,Produto_369,28.58,0,162
2023-03-02,Produto_369,28.58,0,162
2023-03-02,Produto_369,28.58,0,162
2023-03-02,Produto_370,10.99,1,58
2023-03-02,Produto_370,10.99,0,58
2023-03-02,Produto_371,22.32,0,86
2023-03-02,Produto_371,22.32,1,86
2023-03-02,Produto_371,22.32,1,86
2023-03-02,Produto_371,22.32,1,86
2023-03-02,Produto_371,22.32,0,86
2023-03-02,Produto_372,91.0,1,201
2023-03-02,Produto_372,91.0,0,201
2023-03-02,Produto_372,91.0,0,201
2023-03-02,Produto_372,91.0,0,201
2023-03-02,Produto_372,91.0,1,201
2023-03-02,Produto_372,91.0,0,201
2023-03-02,Produto_372,91.0,0,201
2023-03-02,Produto_373,88.65,0,121
2023-03-02,Produto_373,88.65,0,121
2023-03-02,Produto_373,88.65,0,121
2023-03-02,Produto_373,88.65,1,121
2023-03-02,Produto_373,88.65,1,121
2023-03-02,Produto_373,88.65,1,121
2023-03-02,Produto_373,88.65,0,121
2023-03-02,Produto_373,88.65,1,121
2023-03-02,Produto_374,63.77,1,128
2023-03-02,Produto_374,63.77,0,128
2023-03-02,Produto_374,63.77,0,128
2023-03-02,Produto_374,63.77,1,128
2023-03-02,Produto_374,63.77,1,128
2023-03-02,Produto_374,63.77,0,128
2023-03-02,Produto_374,63.77,0,128
2023-03-02,Produto_377,25.78,0,197
2023-03-02,Produto_377,25.78,0,197
2023-03-02,Produto_377,25.78,0,197
2023-03-02,Produto_377,25.78,0,197
2023-03-02,Produto_377,25.78,0,197
2023-03-02,Produto_377,25.78,1,197
2023-03-02,Produto_381,56.7,0,238
2023-03-02,Produto_381,56.7,1,238
2023-03-02,Produto_381,56.7,0,238
2023-03-02,Produto_382,14.23,0,123
2023-03-02,Produto_382,14.23,0,123
2023-03-02,Produto_383,24.97,1,102
2023-03-02,Produto_383,24.97,1,102
2023-03-02,Produto_383,24.97,1,102
2023-03-02,Produto_383,24.97,1,102
2023-03-02,Produto_383,24.97,1,102
2023-03-02,Produto_383,24.97,1,102
2023-03-02,Produto_389,35.98,1,110
2023-03-02,Produto_389,35.98,0,110
2023-03-02,Produto_389,35.98,1,110
2023-03-02,Produto_389,35.98,1,110
2023-03-02,Produto_389,35.98,1,110
2023-03-02,Produto_389,35.98,0,110
2023-03-02,Produto_391,74.71,0,181
2023-03-02,Produto_391,74.71,1,181
2023-03-02,Produto_391,74.71,1,181
2023-03-02,Produto_391,74.71,0,181
2023-03-02,Produto_391,74.71,1,181
2023-03-02,Produto_392,36.74,0,53
2023-03-02,Produto_392,36.74,0,53
2023-03-02,Produto_393,60.98,1,60
2023-03-02,Produto_393,60.98,0,60
2023-03-02,Produto_396,94.31,1,8
2023-03-02,Produto_399,12.81,1,52
2023-03-02,Produto_399,12.81,1,52
2023-03-02,Produto_399,12.81,0,52
2023-03-02,Produto_399,12.81,0,52
2023-03-02,Produto_400,33.6,0,113
2023-03-02,Produto_400,33.6,1,113
2023-03-02,Produto_400,33.6,1,113
2023-03-02,Produto_400,33.6,0,113
2023-03-02,Produto_400,33.6,0,113
2023-03-02,Produto_400,33.6,1,113
2023-03-02,Produto_401,63.56,1,249
2023-03-02,Produto_401,63.56,1,249
2023-03-02,Produto_401,63.56,1,249
2023-03-02,Produto_401,63.56,0,249
2023-03-02,Produto_401,63.56,1,249
2023-03-02,Produto_401,63.56,1,249
2023-03-02,Produto_402,14.63,1,112
2023-03-02,Produto_402,14.63,0,112
2023-03-02,Produto_402,14.63,0,112
2023-03-02,Produto_402,14.63,1,112
2023-03-02,Produto_402,14.63,0,112
2023-03-02,Produto_403,54.67,0,68
2023-03-02,Produto_403,54.67,1,68
2023-03-02,Produto_403,54.67,1,68
2023-03-02,Produto_403,54.67,1,68
2023-03-02,Produto_403,54.67,1,68
2023-03-02,Produto_403,54.67,0,68
2023-03-02,Produto_403,54.67,1,68
2023-03-02,Produto_403,54.67,0,68
2023-03-02,Produto_403,54.67,0,68
2023-03-02,Produto_411,71.96,1,34
2023-03-02,Produto_411,71.96,1,34
2023-03-02,Produto_411,71.96,1,34
2023-03-02,Produto_411,71.96,1,34
2023-03-02,Produto_411,71.96,1,34
2023-03-02,Produto_414,83.72,1,170
2023-03-02,Produto_414,83.72,0,170
2023-03-02,Produto_414,83.72,1,170
2023-03-02,Produto_414,83.72,1,170
2023-03-02,Produto_414,83.72,1,170
2023-03-02,Produto_414,83.72,0,170
2023-03-02,Produto_417,34.49,1,154
2023-03-02,Produto_417,34.49,0,154
2023-03-02,Produto_417,34.49,1,154
2023-03-02,Produto_417,34.49,0,154
2023-03-02,Produto_417,34.49,1,154
2023-03-02,Produto_417,34.49,1,154
2023-03-02,Produto_417,34.49,0,154
2023-03-02,Produto_418,63.12,1,26
2023-03-02,Produto_418,63.12,0,26
2023-03-02,Produto_418,63.12,1,26
2023-03-02,Produto_418,63.12,1,26
2023-03-02,Produto_421,92.56,1,121
2023-03-02,Produto_421,92.56,0,121
2023-03-02,Produto_421,92.56,0,121
2023-03-02,Produto_421,92.56,1,121
2023-03-02,Produto_421,92.56,0,121
2023-03-02,Produto_421,92.56,1,121
2023-03-02,Produto_422,22.31,1,74
2023-03-02,Produto_429,82.59,0,58
2023-03-02,Produto_429,82.59,1,58
2023-03-02,Produto_429,82.59,1,58
2023-03-02,Produto_429,82.59,1,58
2023-03-02,Produto_430,69.29,0,190
2023-03-02,Produto_430,69.29,0,190
2023-03-02,Produto_430,69.29,0,190
2023-03-02,Produto_430,69.29,0,190
2023-03-02,Produto_430,69.29,1,190
2023-03-02,Produto_430,69.29,0,190
2023-03-02,Produto_432,86.43,0,22
2023-03-02,Produto_432,86.43,0,22
2023-03-02,Produto_432,86.43,0,22
2023-03-02,Produto_432,86.43,0,22
2023-03-02,Produto_432,86.43,0,22
2023-03-02,Produto_432,86.43,0,22
2023-03-02,Produto_433,32.47,1,82
2023-03-02,Produto_433,32.47,0,82
2023-03-02,Produto_433,32.47,0,82
2023-03-02,Produto_433,32.47,1,82
2023-03-02,Produto_433,32.47,1,82
2023-03-02,Produto_433,32.47,1,82
2023-03-02,Produto_433,32.47,1,82
2023-03-02,Produto_433,32.47,1,82
2023-03-02,Produto_436,98.89,1,47
2023-03-02,Produto_436,98.89,0,47
2023-03-02,Produto_436,98.89,0,47
2023-03-02,Produto_436,98.89,1,47
2023-03-02,Produto_437,94.97,1,13
2023-03-02,Produto_437,94.97,1,13
2023-03-02,Produto_437,94.97,0,13
2023-03-02,Produto_437,94.97,0,13
2023-03-02,Produto_437,94.97,0,13
2023-03-02,Produto_440,93.27,1,85
2023-03-02,Produto_440,93.27,0,85
2023-03-02,Produto_440,93.27,1,85
2023-03-02,Produto_440,93.27,0,85
2023-03-02,Produto_440,93.27,1,85
2023-03-02,Produto_440,93.27,0,85
2023-03-02,Produto_440,93.27,1,85
2023-03-02,Produto_440,93.27,0,85
2023-03-02,Produto_440,93.27,0,85
2023-03-02,Produto_441,26.25,0,136
2023-03-02,Produto_441,26.25,0,136
2023-03-02,Produto_441,26.25,0,136
2023-03-02,Produto_441,26.25,0,136
2023-03-02,Produto_441,26.25,0,136
2023-03-02,Produto_445,72.77,0,88
2023-03-02,Produto_445,72.77,1,88
2023-03-02,Produto_445,72.77,0,88
2023-03-02,Produto_445,72.77,0,88
2023-03-02,Produto_445,72.77,0,88
2023-03-02,Produto_445,72.77,1,88
2023-03-02,Produto_445,72.77,0,88
2023-03-02,Produto_445,72.77,0,88
2023-03-02,Produto_445,72.77,1,88
2023-03-02,Produto_446,36.76,1,174
2023-03-02,Produto_446,36.76,1,174
2023-03-02,Produto_446,36.76,0,174
2023-03-02,Produto_446,36.76,0,174
2023-03-02,Produto_446,36.76,1,174
2023-03-02,Produto_446,36.76,1,174
2023-03-02,Produto_447,93.2,0,86
2023-03-02,Produto_447,93.2,1,86
2023-03-02,Produto_447,93.2,1,86
2023-03-02,Produto_447,93.2,0,86
2023-03-02,Produto_447,93.2,1,86
2023-03-02,Produto_447,93.2,1,86
2023-03-02,Produto_447,93.2,1,86
2023-03-02,Produto_447,93.2,0,86
2023-03-02,Produto_447,93.2,0,86
2023-03-02,Produto_449,94.98,1,221
2023-03-02,Produto_449,94.98,1,221
2023-03-02,Produto_449,94.98,1,221
2023-03-02,Produto_449,94.98,1,221
2023-03-02,Produto_449,94.98,0,221
2023-03-02,Produto_449,94.98,0,221
2023-03-02,Produto_452,86.01,0,218
2023-03-02,Produto_452,86.01,1,218
2023-03-02,Produto_452,86.01,1,218
2023-03-02,Produto_453,38.72,1,62
2023-03-02,Produto_453,38.72,0,62
2023-03-02,Produto_453,38.72,1,62
2023-03-02,Produto_455,13.33,0,194
2023-03-02,Produto_455,13.33,1,194
2023-03-02,Produto_455,13.33,1,194
2023-03-02,Produto_455,13.33,0,194
2023-03-02,Produto_455,13.33,1,194
2023-03-02,Produto_456,63.66,1,148
2023-03-02,Produto_456,63.66,1,148
2023-03-02,Produto_457,30.7,0,74
2023-03-02,Produto_457,30.7,1,74
2023-03-02,Produto_457,30.7,0,74
2023-03-02,Produto_457,30.7,1,74
2023-03-02,Produto_457,30.7,1,74
2023-03-02,Produto_457,30.7,1,74
2023-03-02,Produto_457,30.7,0,74
2023-03-02,Produto_457,30.7,0,74
2023-03-02,Produto_457,30.7,1,74
2023-03-02,Produto_458,20.85,1,19
2023-03-02,Produto_458,20.85,1,19
2023-03-02,Produto_458,20.85,0,19
2023-03-02,Produto_458,20.85,1,19
2023-03-02,Produto_458,20.85,0,19
2023-03-02,Produto_464,38.38,0,128
2023-03-02,Produto_464,38.38,0,128
2023-03-02,Produto_464,38.38,1,128
2023-03-02,Produto_465,58.55,1,52
2023-03-02,Produto_465,58.55,0,52
2023-03-02,Produto_465,58.55,1,52
2023-03-02,Produto_465,58.55,0,52
2023-03-02,Produto_465,58.55,1,52
2023-03-02,Produto_465,58.55,1,52
2023-03-02,Produto_465,58.55,0,52
2023-03-02,Produto_465,58.55,0,52
2023-03-02,Produto_465,58.55,1,52
2023-03-02,Produto_466,81.17,0,162
2023-03-02,Produto_466,81.17,0,162
2023-03-02,Produto_466,81.17,1,162
2023-03-02,Produto_466,81.17,0,162
2023-03-02,Produto_466,81.17,0,162
2023-03-02,Produto_466,81.17,1,162
2023-03-02,Produto_466,81.17,0,162
2023-03-02,Produto_467,38.69,1,186
2023-03-02,Produto_467,38.69,0,186
2023-03-02,Produto_467,38.69,0,186
2023-03-02,Produto_467,38.69,0,186
2023-03-02,Produto_469,89.74,1,114
2023-03-02,Produto_469,89.74,1,114
2023-03-02,Produto_469,89.74,1,114
2023-03-02,Produto_469,89.74,1,114
2023-03-02,Produto_469,89.74,0,114
2023-03-02,Produto_469,89.74,0,114
2023-03-02,Produto_469,89.74,1,114
2023-03-02,Produto_470,65.43,0,168
2023-03-02,Produto_470,65.43,0,168
2023-03-02,Produto_470,65.43,0,168
2023-03-02,Produto_470,65.43,1,168
2023-03-02,Produto_470,65.43,1,168
2023-03-02,Produto_470,65.43,0,168
2023-03-02,Produto_470,65.43,0,168
2023-03-02,Produto_470,65.43,0,168
2023-03-02,Produto_471,30.97,0,99
2023-03-02,Produto_471,30.97,0,99
2023-03-02,Produto_471,30.97,0,99
2023-03-02,Produto_476,57.6,1,2
2023-03-02,Produto_476,57.6,1,2
2023-03-02,Produto_476,57.6,0,2
2023-03-02,Produto_476,57.6,1,2
2023-03-02,Produto_476,57.6,0,2
2023-03-02,Produto_476,57.6,1,2
2023-03-02,Produto_476,57.6,0,2
2023-03-02,Produto_476,57.6,1,2
2023-03-02,Produto_476,57.6,1,2
2023-03-02,Produto_477,94.52,1,193
